Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-1056M,,,Name:,94THoF 1 seat,,,Firmware:,001.01,,,Boat ID:,HOF
Start Time:,04/10/18 04:58pm,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,1
Type:,Just Go,,,Serial:,2279981,,,,,,,Port Starboard:,Port
System of Units:,Meters/Split500,,,Firmware Version:,2.17,,,,,,,Oar Length:,376
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,113
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.30


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,1056.5,0.0,00:03:25.9,00:01:37.4,5.13,00:00:00.0,0.00,32.5,107,9.9,0.0,---,234,-57,9,31,11,209,418,410,-11,41.84736140,-71.37591280


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,1056.5,0.0,00:03:25.9,00:01:37.4,5.13,00:00:00.0,0.00,32.5,107,9.9,0.0,---,234,-57,9,31,11,209,418,410,-11,41.84736140,-71.37591280



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,2.7,0.0,00:00:01.9,00:03:32.7,2.35,00:00:00.0,0.00,31.5,1,2.7,0.0,---,125,-50,7,30,9,219,400,432,-17,41.84736140,-71.37591280
1,5.6,0.0,00:00:02.9,00:03:48.3,2.19,00:00:00.0,0.00,50.0,2,2.9,0.0,---,146,-56,6,31,12,208,395,383,-21,41.84733520,-71.37591520
1,15.8,0.0,00:00:05.7,00:02:40.7,3.11,00:00:00.0,0.00,21.5,3,10.2,0.0,---,154,-59,8,32,13,201,402,390,-13,41.84724440,-71.37592760
1,26.1,0.0,00:00:08.3,00:02:18.1,3.62,00:00:00.0,0.00,23.0,4,10.3,0.0,---,154,-59,9,31,11,194,398,376,-4,41.84715260,-71.37594080
1,37.4,0.0,00:00:10.9,00:01:59.6,4.18,00:00:00.0,0.00,24.5,5,11.3,0.0,---,158,-58,10,32,13,190,383,396,-22,41.84705110,-71.37595100
1,48.1,0.0,00:00:13.3,00:01:51.8,4.47,00:00:00.0,0.00,24.5,6,10.8,0.0,---,129,-58,11,32,14,151,325,313,-24,41.84695460,-71.37595860
1,58.6,0.0,00:00:15.8,00:01:48.4,4.61,00:00:00.0,0.00,24.5,7,10.4,0.0,---,139,-58,10,31,12,161,329,322,-22,41.84686110,-71.37596550
1,70.8,0.0,00:00:18.1,00:01:46.6,4.69,00:00:00.0,0.00,26.0,8,12.2,0.0,---,147,-57,12,32,13,168,341,332,-9,41.84675150,-71.37597300
1,82.4,0.0,00:00:20.5,00:01:43.5,4.83,00:00:00.0,0.00,26.0,9,11.6,0.0,---,173,-58,10,33,13,198,397,396,-8,41.84664720,-71.37597750
1,92.8,0.0,00:00:22.7,00:01:42.0,4.90,00:00:00.0,0.00,26.0,10,10.3,0.0,---,175,-58,7,32,12,194,388,380,-3,41.84655430,-71.37598570
1,102.0,0.0,00:00:24.8,00:01:42.8,4.86,00:00:00.0,0.00,28.0,11,9.2,0.0,---,204,-59,9,32,11,211,448,441,-6,41.84647180,-71.37599480
1,114.4,0.0,00:00:26.9,00:01:39.2,5.04,00:00:00.0,0.00,29.0,12,12.4,0.0,---,217,-59,11,32,11,213,447,452,-18,41.84636020,-71.37600240
