Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-8963M,,,Name:,94THoF 4 seat,,,Firmware:,001.01,,,Boat ID:,HOF
Start Time:,04/11/18 07:14am,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,4
Type:,Just Go,,,Serial:,2279991,,,,,,,Port Starboard:,Starboard
System of Units:,Meters/Split500,,,Firmware Version:,2.17,,,,,,,Oar Length:,376
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,113
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.30


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8963.7,0.0,00:40:04.2,00:02:14.4,3.72,00:00:00.0,0.00,37.0,1114,8.0,0.0,---,219,-56,7,27,12,207,386,362,-14,41.84839600,-71.37481620


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8963.7,0.0,00:40:04.2,00:02:14.4,3.72,00:00:00.0,0.00,37.0,1114,8.0,0.0,---,219,-56,7,27,12,207,386,362,-14,41.84839600,-71.37481620



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,1.8,0.0,00:00:01.6,00:13:01.2,0.64,00:00:00.0,0.00,37.0,1,1.8,0.0,---,257,-55,2,28,3,270,870,827,-12,41.84839600,-71.37481620
1,3.6,0.0,00:00:02.2,00:03:51.4,2.16,00:00:00.0,0.00,80.5,2,1.8,0.0,---,441,-59,1,29,6,452,781,725,-16,41.84837980,-71.37481750
1,10.8,0.0,00:00:04.0,00:02:28.8,3.36,00:00:00.0,0.00,35.0,3,7.2,0.0,---,455,-61,1,29,7,405,728,672,-14,41.84831520,-71.37482380
1,18.7,0.0,00:00:05.9,00:02:02.2,4.09,00:00:00.0,0.00,37.0,4,7.9,0.0,---,453,-63,2,30,8,388,703,624,-11,41.84824450,-71.37483270
1,27.4,0.0,00:00:07.2,00:01:41.0,4.95,00:00:00.0,0.00,39.0,5,8.7,0.0,---,464,-62,1,29,8,375,687,616,-16,41.84816660,-71.37484360
1,35.7,0.0,00:00:08.9,00:01:32.0,5.43,00:00:00.0,0.00,39.5,6,8.3,0.0,---,450,-62,3,29,9,364,666,607,-19,41.84809270,-71.37485460
1,44.2,0.0,00:00:10.0,00:01:25.4,5.85,00:00:00.0,0.00,40.5,7,8.5,0.0,---,444,-64,3,29,10,356,657,587,-13,41.84801660,-71.37486570
1,54.0,0.0,00:00:11.9,00:01:22.5,6.06,00:00:00.0,0.00,41.5,8,9.8,0.0,---,445,-61,2,29,9,342,646,599,-19,41.84792870,-71.37487650
1,62.9,0.0,00:00:13.0,00:01:20.6,6.20,00:00:00.0,0.00,40.0,9,8.9,0.0,---,432,-62,3,29,10,334,635,588,-17,41.84784950,-71.37488710
1,71.8,0.0,00:00:14.4,00:01:19.4,6.29,00:00:00.0,0.00,40.5,10,9.0,0.0,---,428,-62,4,29,10,325,626,593,-16,41.84776910,-71.37489550
1,82.0,0.0,00:00:16.0,00:01:19.3,6.30,00:00:00.0,0.00,41.0,11,10.1,0.0,---,435,-62,4,29,9,339,644,576,-19,41.84767860,-71.37490390
1,91.0,0.0,00:00:17.4,00:01:18.8,6.34,00:00:00.0,0.00,40.0,12,9.0,0.0,---,415,-62,5,29,10,325,618,578,-16,41.84759760,-71.37491150
1,101.2,0.0,00:00:19.0,00:01:19.4,6.29,00:00:00.0,0.00,40.5,13,10.2,0.0,---,402,-61,3,29,12,317,584,554,-17,41.84750650,-71.37491820
1,110.3,0.0,00:00:20.4,00:01:19.4,6.29,00:00:00.0,0.00,40.5,14,9.1,0.0,---,404,-61,4,30,11,323,607,562,-17,41.84742480,-71.37492360
1,119.3,0.0,00:00:21.8,00:01:19.2,6.31,00:00:00.0,0.00,39.5,15,9.1,0.0,---,406,-61,3,29,10,317,602,564,-18,41.84734320,-71.37492750
1,129.5,0.0,00:00:23.4,00:01:18.8,6.34,00:00:00.0,0.00,40.5,16,10.2,0.0,---,392,-62,5,29,10,308,584,548,-19,41.84725180,-71.37493370
1,138.7,0.0,00:00:24.8,00:01:19.1,6.32,00:00:00.0,0.00,40.0,17,9.2,0.0,---,379,-61,4,30,12,297,568,532,-17,41.84716950,-71.37493860
1,148.9,0.0,00:00:26.4,00:01:19.1,6.32,00:00:00.0,0.00,40.0,18,10.3,0.0,---,384,-61,5,29,12,300,565,525,-19,41.84707760,-71.37494560
1,158.0,0.0,00:00:27.8,00:01:18.8,6.34,00:00:00.0,0.00,39.0,19,9.1,0.0,---,372,-62,4,28,10,303,569,504,-18,41.84699640,-71.37495450
1,168.1,0.0,00:00:29.4,00:01:18.9,6.33,00:00:00.0,0.00,40.0,20,10.1,0.0,---,356,-61,4,29,12,292,530,510,-19,41.84690600,-71.37496420
1,177.3,0.0,00:00:30.8,00:01:19.6,6.28,00:00:00.0,0.00,40.0,21,9.2,0.0,---,354,-60,3,29,11,289,542,504,-18,41.84682400,-71.37497250
1,187.4,0.0,00:00:32.4,00:01:20.0,6.25,00:00:00.0,0.00,39.0,22,10.1,0.0,---,373,-61,4,29,11,301,563,521,-20,41.84673320,-71.37498230
1,197.6,0.0,00:00:34.0,00:01:19.6,6.28,00:00:00.0,0.00,39.5,23,10.2,0.0,---,380,-61,2,30,12,304,579,531,-21,41.84664230,-71.37499310
1,206.7,0.0,00:00:35.4,00:01:19.4,6.29,00:00:00.0,0.00,39.5,24,9.1,0.0,---,354,-60,4,29,12,287,531,501,-17,41.84656050,-71.37500320
1,216.9,0.0,00:00:37.0,00:01:19.2,6.31,00:00:00.0,0.00,39.0,25,10.2,0.0,---,343,-61,3,28,12,289,528,486,-22,41.84646980,-71.37501540
1,226.9,0.0,00:00:38.9,00:01:19.4,6.29,00:00:00.0,0.00,38.5,26,10.0,0.0,---,335,-63,4,29,11,282,539,472,-21,41.84638040,-71.37502790
1,236.9,0.0,00:00:40.2,00:01:19.6,6.28,00:00:00.0,0.00,37.0,27,10.1,0.0,---,330,-62,6,29,11,280,528,482,-26,41.84629060,-71.37504170
1,245.9,0.0,00:00:41.9,00:01:20.2,6.23,00:00:00.0,0.00,37.0,28,8.9,0.0,---,339,-62,5,30,11,291,550,502,-18,41.84621070,-71.37505410
1,256.9,0.0,00:00:43.4,00:01:18.7,6.35,00:00:00.0,0.00,37.0,29,11.0,0.0,---,347,-63,4,30,12,303,566,506,-21,41.84611250,-71.37507210
1,265.9,0.0,00:00:45.0,00:01:18.8,6.34,00:00:00.0,0.00,36.0,30,9.0,0.0,---,330,-62,5,29,12,286,539,488,-22,41.84603240,-71.37508420
1,276.8,0.0,00:00:46.6,00:01:19.4,6.29,00:00:00.0,0.00,37.0,31,10.9,0.0,---,328,-61,4,29,12,281,529,504,-21,41.84593500,-71.37509910
1,286.7,0.0,00:00:48.2,00:01:20.2,6.23,00:00:00.0,0.00,37.0,32,9.9,0.0,---,316,-61,4,29,13,277,513,492,-20,41.84584660,-71.37511230
1,296.5,0.0,00:00:49.8,00:01:21.0,6.17,00:00:00.0,0.00,37.0,33,9.8,0.0,---,315,-61,5,29,12,275,514,480,-17,41.84575900,-71.37512410
1,307.2,0.0,00:00:51.6,00:01:21.6,6.12,00:00:00.0,0.00,37.0,34,10.7,0.0,---,318,-61,5,29,12,283,518,493,-20,41.84566300,-71.37513720
1,317.1,0.0,00:00:53.2,00:01:22.6,6.05,00:00:00.0,0.00,37.0,35,9.9,0.0,---,302,-61,4,28,13,269,498,459,-20,41.84557470,-71.37514960
1,326.9,0.0,00:00:54.8,00:01:23.3,6.00,00:00:00.0,0.00,35.0,36,9.8,0.0,---,311,-61,4,29,12,274,511,471,-17,41.84548700,-71.37516150
1,336.7,0.0,00:00:56.4,00:01:23.3,6.00,00:00:00.0,0.00,37.0,37,9.8,0.0,---,313,-61,4,29,12,273,523,474,-21,41.84539990,-71.37517630
1,347.5,0.0,00:00:58.2,00:01:22.9,6.03,00:00:00.0,0.00,35.0,38,10.8,0.0,---,306,-61,4,29,12,270,499,447,-41,41.84530390,-71.37519210
1,356.3,0.0,00:00:59.9,00:01:23.3,6.00,00:00:00.0,0.00,37.0,39,8.8,0.0,---,300,-60,4,29,12,271,498,483,-21,41.84522540,-71.37520490
1,366.9,0.0,00:01:01.4,00:01:21.8,6.11,00:00:00.0,0.00,35.0,40,10.7,0.0,---,305,-60,4,30,12,278,507,476,-22,41.84513030,-71.37522110
1,375.7,0.0,00:01:03.0,00:01:21.8,6.11,00:00:00.0,0.00,35.5,41,8.8,0.0,---,291,-60,5,30,14,263,484,440,-14,41.84505180,-71.37523260
1,387.4,0.0,00:01:04.8,00:01:22.1,6.09,00:00:00.0,0.00,36.5,42,11.6,0.0,---,294,-61,4,29,12,263,492,453,-22,41.84494830,-71.37524940
1,397.0,0.0,00:01:06.4,00:01:22.7,6.04,00:00:00.0,0.00,35.5,43,9.6,0.0,---,306,-61,4,28,12,278,505,480,-22,41.84486270,-71.37526450
1,406.6,0.0,00:01:08.0,00:01:23.8,5.96,00:00:00.0,0.00,37.0,44,9.7,0.0,---,311,-62,4,29,12,283,522,465,-23,41.84477660,-71.37527860
1,417.3,0.0,00:01:09.8,00:01:24.1,5.94,00:00:00.0,0.00,35.5,45,10.7,0.0,---,325,-61,4,29,12,284,534,497,-19,41.84468130,-71.37529190
1,426.9,0.0,00:01:11.4,00:01:24.4,5.92,00:00:00.0,0.00,37.0,46,9.6,0.0,---,334,-62,4,29,11,298,551,518,-22,41.84459530,-71.37530340
1,436.6,0.0,00:01:13.0,00:01:24.7,5.90,00:00:00.0,0.00,35.5,47,9.7,0.0,---,302,-61,4,30,14,270,499,475,-23,41.84450900,-71.37531490
1,446.2,0.0,00:01:14.9,00:01:24.3,5.93,00:00:00.0,0.00,37.0,48,9.7,0.0,---,312,-61,5,29,12,272,512,470,-16,41.84442250,-71.37532530
1,456.9,0.0,00:01:16.4,00:01:22.3,6.07,00:00:00.0,0.00,35.5,49,10.7,0.0,---,304,-61,4,30,13,271,499,468,-25,41.84432700,-71.37533760
1,464.6,0.0,00:01:17.9,00:01:22.6,6.05,00:00:00.0,0.00,37.0,50,7.7,0.0,---,303,-60,5,30,13,266,507,481,-19,41.84425850,-71.37534650
1,476.2,0.0,00:01:19.6,00:01:22.3,6.07,00:00:00.0,0.00,37.0,51,11.7,0.0,---,314,-62,4,29,13,279,515,475,-25,41.84415420,-71.37535960
1,485.9,0.0,00:01:21.2,00:01:22.5,6.06,00:00:00.0,0.00,35.0,52,9.7,0.0,---,305,-61,5,29,12,274,497,466,-22,41.84406780,-71.37537010
1,496.6,0.0,00:01:23.0,00:01:23.4,5.99,00:00:00.0,0.00,37.0,53,10.7,0.0,---,308,-62,4,29,11,276,515,462,-22,41.84397220,-71.37538430
1,506.2,0.0,00:01:24.6,00:01:23.8,5.96,00:00:00.0,0.00,35.0,54,9.6,0.0,---,310,-62,4,29,12,275,508,457,-23,41.84388640,-71.37539740
1,515.8,0.0,00:01:26.2,00:01:24.6,5.91,00:00:00.0,0.00,37.0,55,9.6,0.0,---,301,-61,4,29,13,267,500,456,-27,41.84380060,-71.37541040
1,525.3,0.0,00:01:27.8,00:01:25.4,5.85,00:00:00.0,0.00,35.0,56,9.5,0.0,---,300,-61,5,30,14,274,498,452,-28,41.84371570,-71.37542220
1,535.8,0.0,00:01:29.9,00:01:25.7,5.83,00:00:00.0,0.00,37.0,57,10.5,0.0,---,298,-61,4,29,13,271,490,432,-20,41.84362190,-71.37543480
1,545.4,0.0,00:01:31.2,00:01:25.1,5.87,00:00:00.0,0.00,35.5,58,9.5,0.0,---,303,-62,5,29,12,270,504,462,-26,41.84353680,-71.37544820
1,554.0,0.0,00:01:32.9,00:01:25.0,5.88,00:00:00.0,0.00,37.0,59,8.6,0.0,---,298,-62,5,29,12,264,491,432,-24,41.84345980,-71.37545990
1,564.6,0.0,00:01:34.4,00:01:22.7,6.04,00:00:00.0,0.00,35.5,60,10.6,0.0,---,290,-61,4,29,13,264,479,435,-23,41.84336520,-71.37547380
1,574.1,0.0,00:01:36.1,00:01:22.5,6.06,00:00:00.0,0.00,35.5,61,9.6,0.0,---,277,-60,5,29,12,246,469,430,-26,41.84328000,-71.37548650
1,584.7,0.0,00:01:37.8,00:01:23.7,5.97,00:00:00.0,0.00,37.0,62,10.6,0.0,---,299,-61,4,29,13,268,500,453,-22,41.84318540,-71.37550010
1,594.2,0.0,00:01:39.4,00:01:24.3,5.93,00:00:00.0,0.00,35.5,63,9.5,0.0,---,282,-60,5,29,13,253,468,425,-25,41.84310040,-71.37551300
1,604.7,0.0,00:01:41.2,00:01:25.0,5.88,00:00:00.0,0.00,35.5,64,10.5,0.0,---,299,-61,4,29,13,271,499,483,-19,41.84300640,-71.37552560
1,614.3,0.0,00:01:42.8,00:01:25.9,5.82,00:00:00.0,0.00,35.5,65,9.5,0.0,---,286,-61,4,29,12,261,483,441,-22,41.84292110,-71.37553670
1,624.7,0.0,00:01:44.9,00:01:26.2,5.80,00:00:00.0,0.00,35.5,66,10.5,0.0,---,276,-61,4,29,12,257,464,407,-29,41.84282740,-71.37554710
1,634.3,0.0,00:01:46.2,00:01:26.0,5.81,00:00:00.0,0.00,36.5,67,9.6,0.0,---,246,-59,5,29,13,230,411,371,-27,41.84274160,-71.37555610
1,642.9,0.0,00:01:47.9,00:01:25.9,5.82,00:00:00.0,0.00,35.5,68,8.6,0.0,---,282,-60,4,29,13,255,478,445,-25,41.84266510,-71.37556690
1,654.3,0.0,00:01:49.6,00:01:23.4,5.99,00:00:00.0,0.00,35.0,69,11.4,0.0,---,283,-60,4,29,12,257,469,433,-22,41.84256310,-71.37558040
1,663.8,0.0,00:01:51.2,00:01:23.8,5.96,00:00:00.0,0.00,35.5,70,9.5,0.0,---,262,-61,5,30,15,242,444,413,-27,41.84247810,-71.37559380
1,674.2,0.0,00:01:53.0,00:01:25.3,5.86,00:00:00.0,0.00,35.5,71,10.4,0.0,---,269,-61,5,29,15,251,455,420,-26,41.84238590,-71.37561040
1,683.5,0.0,00:01:54.6,00:01:25.9,5.82,00:00:00.0,0.00,35.5,72,9.4,0.0,---,315,-61,4,28,11,286,529,495,-21,41.84230250,-71.37562370
1,693.0,0.0,00:01:56.2,00:01:26.5,5.78,00:00:00.0,0.00,36.5,73,9.4,0.0,---,318,-62,5,28,12,285,528,501,-20,41.84221830,-71.37563600
1,703.5,0.0,00:01:58.0,00:01:26.5,5.78,00:00:00.0,0.00,35.5,74,10.5,0.0,---,320,-62,6,30,11,286,531,480,-24,41.84212480,-71.37565210
1,713.0,0.0,00:01:59.9,00:01:25.9,5.82,00:00:00.0,0.00,35.5,75,9.5,0.0,---,321,-62,5,29,11,292,537,491,-21,41.84203980,-71.37566440
1,722.6,0.0,00:02:01.2,00:01:24.7,5.90,00:00:00.0,0.00,37.0,76,9.6,0.0,---,293,-61,5,29,12,263,493,459,-22,41.84195400,-71.37567580
1,731.1,0.0,00:02:02.9,00:01:24.7,5.90,00:00:00.0,0.00,35.0,77,8.6,0.0,---,275,-60,4,29,13,249,460,410,-22,41.84187750,-71.37568600
1,742.6,0.0,00:02:04.6,00:01:23.3,6.00,00:00:00.0,0.00,35.5,78,11.5,0.0,---,296,-60,4,29,11,270,495,447,-17,41.84177450,-71.37569970
1,752.0,0.0,00:02:06.2,00:01:24.1,5.94,00:00:00.0,0.00,35.5,79,9.4,0.0,---,305,-61,4,29,11,273,515,471,-14,41.84169040,-71.37571100
1,762.4,0.0,00:02:08.0,00:01:25.9,5.82,00:00:00.0,0.00,35.5,80,10.4,0.0,---,296,-60,4,28,11,273,488,464,-25,41.84159770,-71.37572440
1,771.8,0.0,00:02:09.6,00:01:26.3,5.79,00:00:00.0,0.00,35.5,81,9.4,0.0,---,279,-61,4,29,13,261,480,441,-24,41.84151390,-71.37573510
1,782.1,0.0,00:02:11.4,00:01:26.8,5.76,00:00:00.0,0.00,35.5,82,10.3,0.0,---,245,-60,5,28,12,226,410,367,-23,41.84142190,-71.37574900
1,791.5,0.0,00:02:13.0,00:01:27.5,5.71,00:00:00.0,0.00,35.0,83,9.4,0.0,---,260,-60,5,29,12,239,448,410,-25,41.84133800,-71.37576130
1,801.0,0.0,00:02:14.9,00:01:27.4,5.72,00:00:00.0,0.00,36.5,84,9.5,0.0,---,291,-60,4,30,13,264,486,463,-22,41.84125300,-71.37577260
1,811.5,0.0,00:02:16.4,00:01:24.7,5.90,00:00:00.0,0.00,35.0,85,10.5,0.0,---,298,-60,3,29,12,269,504,468,-19,41.84115910,-71.37578470
1,821.0,0.0,00:02:18.1,00:01:24.4,5.92,00:00:00.0,0.00,35.5,86,9.5,0.0,---,299,-61,4,29,11,271,506,474,-23,41.84107460,-71.37579740
1,831.5,0.0,00:02:19.8,00:01:24.8,5.89,00:00:00.0,0.00,35.5,87,10.5,0.0,---,278,-60,4,29,12,256,470,432,-22,41.84098120,-71.37581250
1,840.9,0.0,00:02:21.4,00:01:25.0,5.88,00:00:00.0,0.00,35.0,88,9.5,0.0,---,271,-60,5,29,13,244,458,422,-23,41.84089690,-71.37582670
1,851.2,0.0,00:02:23.2,00:01:26.2,5.80,00:00:00.0,0.00,35.5,89,10.3,0.0,---,276,-60,4,28,11,255,466,431,-27,41.84080510,-71.37583800
1,860.6,0.0,00:02:24.8,00:01:27.7,5.70,00:00:00.0,0.00,35.5,90,9.4,0.0,---,287,-60,4,29,12,265,486,472,-21,41.84072090,-71.37584880
1,871.0,0.0,00:02:26.9,00:01:27.8,5.69,00:00:00.0,0.00,35.0,91,10.4,0.0,---,282,-60,4,29,12,249,478,444,-19,41.84062800,-71.37586250
1,880.5,0.0,00:02:28.2,00:01:26.3,5.79,00:00:00.0,0.00,35.5,92,9.5,0.0,---,300,-61,4,29,12,277,507,478,-20,41.84054290,-71.37587300
1,888.9,0.0,00:02:29.9,00:01:26.0,5.81,00:00:00.0,0.00,35.5,93,8.4,0.0,---,267,-60,4,29,13,253,452,405,-28,41.84046770,-71.37588310
1,900.3,0.0,00:02:31.6,00:01:24.3,5.93,00:00:00.0,0.00,35.0,94,11.4,0.0,---,264,-60,4,29,13,243,449,423,-24,41.84036560,-71.37589530
1,910.8,0.0,00:02:33.4,00:01:24.1,5.94,00:00:00.0,0.00,35.5,95,10.4,0.0,---,254,-59,5,29,13,234,427,404,-26,41.84027220,-71.37590610
1,920.3,0.0,00:02:35.0,00:01:25.1,5.87,00:00:00.0,0.00,35.5,96,9.5,0.0,---,256,-59,5,29,13,236,435,406,-26,41.84018730,-71.37591810
1,930.7,0.0,00:02:36.8,00:01:25.7,5.83,00:00:00.0,0.00,35.0,97,10.4,0.0,---,269,-60,5,29,12,246,451,410,-22,41.84009450,-71.37593160
1,940.1,0.0,00:02:38.4,00:01:26.5,5.78,00:00:00.0,0.00,35.5,98,9.4,0.0,---,292,-60,5,29,12,268,497,483,-15,41.84001040,-71.37594430
1,950.4,0.0,00:02:40.2,00:01:27.2,5.73,00:00:00.0,0.00,35.5,99,10.4,0.0,---,278,-60,5,29,12,260,478,448,-24,41.83991800,-71.37595950
