Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-8513M,,,Name:,MBaker 7 seat,,,Firmware:,001.01,,,Boat ID:,BAKER
Start Time:,04/11/18 07:12am,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,7
Type:,Just Go,,,Serial:,2279975,,,,,,,Port Starboard:,Port
System of Units:,Meters/Split500,,,Firmware Version:,2.17,,,,,,,Oar Length:,376
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,113
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.30


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8513.5,0.0,00:31:00.0,00:01:49.4,4.57,00:00:00.0,0.00,32.0,889,9.6,0.0,---,238,-52,8,33,17,234,427,527,-23,41.84892760,-71.37520220


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8513.5,0.0,00:31:00.0,00:01:49.4,4.57,00:00:00.0,0.00,32.0,889,9.6,0.0,---,238,-52,8,33,17,234,427,527,-23,41.84892760,-71.37520220



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,7.2,0.0,00:00:04.3,00:03:32.7,2.35,00:00:00.0,0.00,14.0,1,7.2,0.0,---,70,-53,7,33,14,158,284,272,-16,41.84892760,-71.37520220
1,---,---,---,---,---,---,---,---,1,---,---,---,47,-51,9,33,24,108,199,203,-33,---,---
1,23.0,0.0,00:00:13.5,00:06:04.9,1.37,00:00:00.0,0.00,37.5,2,15.8,0.0,---,193,-38,0,35,7,457,613,725,-23,41.84846110,-71.37498450
1,24.8,0.0,00:00:14.1,00:04:28.8,1.86,00:00:00.0,0.00,76.0,3,1.8,0.0,---,422,-51,2,32,7,474,773,816,-25,41.84844530,-71.37498470
1,32.1,0.0,00:00:16.1,00:02:43.3,3.06,00:00:00.0,0.00,34.5,4,7.4,0.0,---,457,-56,8,33,9,423,735,764,-20,41.84837930,-71.37498980
1,39.6,0.0,00:00:18.0,00:02:12.6,3.77,00:00:00.0,0.00,38.0,5,7.5,0.0,---,455,-54,7,32,11,417,688,792,-25,41.84831210,-71.37499610
1,46.9,0.0,00:00:19.1,00:01:48.4,4.61,00:00:00.0,0.00,39.0,6,7.2,0.0,---,443,-55,6,32,13,390,665,813,-22,41.84824720,-71.37500200
1,55.8,0.0,00:00:21.0,00:01:36.5,5.18,00:00:00.0,0.00,40.0,7,8.9,0.0,---,452,-56,7,32,13,370,664,754,-24,41.84816740,-71.37501020
1,63.8,0.0,00:00:22.1,00:01:30.9,5.50,00:00:00.0,0.00,41.0,8,8.0,0.0,---,424,-56,8,32,14,350,606,741,-23,41.84809560,-71.37501800
1,---,---,---,---,---,---,---,---,8,---,---,---,442,-56,8,32,13,383,642,733,-24,---,---
