Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-13179M,,,Name:,MBaker 5 seat,,,Firmware:,001.01,,,Boat ID:,BAKER
Start Time:,04/10/18 04:51pm,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,5
Type:,Just Go,,,Serial:,2279982,,,,,,,Port Starboard:,Port
System of Units:,Meters/Split500,,,Firmware Version:,2.17,,,,,,,Oar Length:,376
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,113
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.30


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,13179.9,0.0,00:48:26.6,00:01:50.3,4.53,00:00:00.0,0.00,31.0,1342,9.8,0.0,---,238,-54,8,29,13,226,445,449,-11,41.86694640,-71.37975790


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,13179.9,0.0,00:48:26.6,00:01:50.3,4.53,00:00:00.0,0.00,31.0,1342,9.8,0.0,---,238,-54,8,29,13,226,445,449,-11,41.86694640,-71.37975790



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3.6,0.0,00:00:01.3,---,---,00:00:00.0,0.00,44.0,1,3.6,0.0,---,198,-54,5,31,10,289,546,583,-7,41.86694640,-71.37975790
1,---,---,---,---,---,---,---,---,1,---,---,---,123,-51,5,28,6,168,552,591,-2,---,---
1,13.2,0.0,00:00:04.3,00:02:58.5,2.80,00:00:00.0,0.00,21.5,2,9.7,0.0,---,220,-58,4,30,10,290,580,610,-5,41.86686190,-71.37973150
1,23.4,0.0,00:00:06.9,00:02:28.3,3.37,00:00:00.0,0.00,22.0,3,10.2,0.0,---,251,-54,6,30,9,318,639,689,-9,41.86677280,-71.37970420
1,34.8,0.0,00:00:09.5,00:02:04.0,4.03,00:00:00.0,0.00,23.5,4,11.4,0.0,---,220,-58,6,30,10,281,567,557,-14,41.86667410,-71.37966960
1,45.8,0.0,00:00:11.9,00:01:54.1,4.38,00:00:00.0,0.00,23.5,5,11.0,0.0,---,230,-57,7,30,12,287,550,578,-13,41.86657750,-71.37963960
1,57.5,0.0,00:00:14.4,00:01:48.9,4.59,00:00:00.0,0.00,24.5,6,11.7,0.0,---,206,-57,8,31,13,251,537,582,-11,41.86647520,-71.37960890
1,70.1,0.0,00:00:17.2,00:01:44.1,4.80,00:00:00.0,0.00,25.0,7,12.6,0.0,---,227,-58,6,31,13,253,538,559,-12,41.86636530,-71.37957020
1,81.9,0.0,00:00:19.3,00:01:41.0,4.95,00:00:00.0,0.00,25.0,8,11.8,0.0,---,268,-58,6,30,11,311,624,629,-17,41.86626280,-71.37953570
1,91.4,0.0,00:00:21.1,00:01:40.2,4.99,00:00:00.0,0.00,29.0,9,9.5,0.0,---,294,-55,6,31,13,300,586,622,-15,41.86617940,-71.37951080
